Rob6,Common name,Scientific name,Endemic,Red Data Status (BirdLife Int),RDL status (in SA),Region,Cliffs,Forest,Woodland,Grassland,Savanna,Thicket,Fynbos,Karoo,Semi-arid,Namib desert,Wetland,Lagoons,Open coast,Marine,Agricultural
573,Stripe-cheeked Greenbul,Andropadus milanjensis,3,5,LC,Southern Africa,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
574,Yellow-bellied Greenbul,Chlorocichla flaviventris,3,5,LC,Southern Africa,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1
569,Terrestrial Brownbul,Phyllastrephus terrestris,3,5,LC,Southern Africa,0,3,2,0,0,1,0,0,0,0,0,0,0,0,1
570,Yellow-streaked Greenbul,Phyllastrephus flavostriatus,3,5,LC,Southern Africa,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
571,Tiny Greenbul,Phyllastrephus debilis,3,5,LC,Southern Africa,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
575,Eastern Nicator,Nicator gularis,3,5,LC,Southern Africa,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
707,Livingstones Flycatcher,Erythrocercus livingstonei,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
706,Fairy Flycatcher,Stenostira scita,1,5,LC,Southern Africa,0,0,1,1,3,1,1,2,0,0,0,0,0,0,0
709,White-tailed Crested Flycatcher,Elminia albonotata,3,5,LC,Southern Africa,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
662,Rockrunner,Achaetops pycnopygius,2,5,LC,Southern Africa,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
661,Cape Grassbird,Sphenoeacus afer,1,5,LC,Southern Africa,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
663,Moustached Grass-Warbler,Melocichla mentalis,3,5,LC,Southern Africa,0,1,1,3,0,0,0,0,0,0,2,0,0,0,0
641,Victorins Warbler,Cryptillas victorini,1,5,LC,Southern Africa,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0
652,Red-capped Crombec,Sylvietta ruficapilla,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
650,Red-faced Crombec,Sylvietta whytii,3,5,LC,Southern Africa,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
651,Long-billed Crombec,Sylvietta rufescens,3,5,LC,Southern Africa,0,0,1,0,3,1,0,1,0,0,0,0,0,0,1
653,Yellow-bellied Eremomela,Eremomela icteropygialis,3,5,LC,Southern Africa,0,0,0,0,3,1,0,1,1,1,0,0,0,0,0
655,Green-capped Eremomela,Eremomela scotops,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
654,Karoo Eremomela,Eremomela gregalis,1,5,LC,Southern Africa,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
656,Burnt-necked Eremomela,Eremomela usticollis,3,5,LC,Southern Africa,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1
642,Broad-tailed Warbler,Schoenicola brevirostris,3,5,NT,Southern Africa,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0
627,River Warbler,Locustella fluviatilis,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
638,Little Rush-Warbler,Bradypterus baboecala,3,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
640,Knysna Warbler,Bradypterus sylvaticus,1,3,VU  ,Southern Africa,0,0,0,0,0,0,3,0,0,0,3,0,0,0,1
639,Barratts Warbler,Bradypterus barratti,1,5,LC,Southern Africa,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0
634,Sedge Warbler,Acrocephalus schoenobaenus,3,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
630,Eurasian Reed-Warbler,Acrocephalus scirpaceus,3,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
631,African Reed-Warbler,Acrocephalus baeticatus,3,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
633,Marsh Warbler,Acrocephalus palustris,3,5,LC,Southern Africa,0,1,1,1,0,0,0,0,0,0,3,0,0,0,1
628,Great Reed-Warbler,Acrocephalus arundinaceus,3,5,LC,Southern Africa,0,0,1,1,1,1,0,0,0,0,3,0,0,0,1
629,Basra Reed-Warbler,Acrocephalus griseldis,3,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
636,Greater Swamp-Warbler,Acrocephalus rufescens,3,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
635,Lesser Swamp-Warbler,Acrocephalus gracilirostris,3,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1
626,Olive-tree Warbler,Hippolais olivetorum,3,5,LC,Southern Africa,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1
625,Icterine Warbler,Hippolais icterina,3,5,LC,Southern Africa,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0
637,Dark-capped Yellow Warbler,Chloropeta natalensis,3,5,LC,Southern Africa,0,1,0,1,1,0,0,0,0,0,3,0,0,0,1
644,Yellow-throated Woodland-Warbler,Phylloscopus ruficapilla,3,5,LC,Southern Africa,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
643,Willow Warbler,Phylloscopus trochilus,3,5,LC,Southern Africa,0,1,3,0,3,0,0,0,0,0,0,0,0,0,2
623,Yellow-bellied Hyliota,Hyliota flavigaster,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
624,Southern Hyliota,Hyliota australis,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
561,Black-faced Babbler,Turdoides melanops,2,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
562,Hartlaubs Babbler,Turdoides hartlaubii,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0
563,Southern Pied Babbler,Turdoides bicolor,1,5,LC,Southern Africa,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0
560,Arrow-marked Babbler,Turdoides jardineii,3,5,LC,Southern Africa,0,0,3,0,2,0,0,0,0,0,1,0,0,0,1
564,Bare-cheeked Babbler,Turdoides gymnogenys,2,5,LC,Southern Africa,0,0,1,0,3,0,0,0,3,1,0,0,0,0,0
565,Bush Blackcap,Lioptilus nigricapillus,1,4,NT,Southern Africa,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
622,Layards Tit-Babbler,Parisoma layardi,1,5,LC,Southern Africa,0,0,0,0,0,0,1,1,3,1,0,0,0,0,1
621,Chestnut-vented Tit-Babbler,Parisoma subcaeruleum,2,5,LC,Southern Africa,0,0,1,0,3,1,1,1,1,0,0,0,0,0,1
911,Blackcap,Sylvia atricapilla,3,5,LC,Southern Africa,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
619,Garden Warbler,Sylvia borin,3,5,LC,Southern Africa,0,1,3,0,1,1,0,0,0,0,0,0,0,0,1
620,Common Whitethroat,Sylvia communis,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
797,African Yellow White-eye,Zosterops senegalensis,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
796,Cape White-eye,Zosterops capensis,1,5,LC,Southern Africa,0,3,1,0,1,2,2,2,0,0,0,0,0,0,2
0,Orange River White-eye,Zosterops pallidus,1,5,LC,Southern Africa,0,0,2,0,1,0,0,0,0,0,3,0,0,0,2
674,Red-faced Cisticola,Cisticola erythrops,3,5,LC,Southern Africa,0,0,0,1,1,0,0,0,0,0,3,0,0,0,1
673,Singing Cisticola,Cisticola cantans,3,5,LC,Southern Africa,0,1,1,1,1,0,0,0,0,0,3,0,0,0,1
679,Lazy Cisticola,Cisticola aberrans,3,5,LC,Southern Africa,0,1,3,1,1,0,0,0,1,0,0,0,0,0,1
672,Rattling Cisticola,Cisticola chiniana,3,5,LC,Southern Africa,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1
671,Tinkling Cisticola,Cisticola rufilatus,3,5,LC,Southern Africa,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1
669,Grey-backed Cisticola,Cisticola subruficapilla,2,5,LC,Southern Africa,0,0,0,0,0,1,3,3,3,0,0,0,0,0,1
670,Wailing Cisticola,Cisticola lais,3,5,LC,Southern Africa,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1
675,Rufous-winged Cisticola,Cisticola galactotes,2,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
0,Luapula Cisticola,Cisticola luapula,3,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
676,Chirping Cisticola,Cisticola pipiens,3,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
677,Levaillants Cisticola,Cisticola tinniens,3,5,LC,Southern Africa,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1
678,Croaking Cisticola,Cisticola natalensis,3,5,LC,Southern Africa,0,0,0,3,1,0,0,0,0,0,1,0,0,0,1
681,Neddicky,Cisticola fulvicapilla,3,5,LC,Southern Africa,0,0,3,1,1,1,2,1,0,0,0,0,0,0,2
680,Short-winged Cisticola,Cisticola brachypterus,3,5,LC,Southern Africa,0,0,3,1,3,0,0,0,0,0,0,0,0,0,1
664,Zitting Cisticola,Cisticola juncidis,3,5,LC,Southern Africa,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
665,Desert Cisticola,Cisticola aridulus,3,5,LC,Southern Africa,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1
666,Cloud Cisticola,Cisticola textrix,3,5,LC,Southern Africa,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1
668,Pale-crowned Cisticola,Cisticola cinnamomeus,3,5,LC,Southern Africa,0,0,0,3,0,0,0,0,0,0,3,0,0,0,1
667,Wing-snapping Cisticola,Cisticola ayresii,3,5,LC,Southern Africa,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
683,Tawny-flanked Prinia,Prinia subflava,3,5,LC,Southern Africa,0,0,3,1,1,0,0,0,0,0,1,0,0,0,1
685,Black-chested Prinia,Prinia flavicans,2,5,LC,Southern Africa,0,0,0,0,3,0,0,3,1,0,1,0,0,0,1
686,Karoo Prinia,Prinia maculosa,1,5,LC,Southern Africa,0,0,0,1,1,1,3,3,0,0,1,0,0,0,1
0,Drakensberg Prinia,Prinia hypoxantha,1,5,LC,Southern Africa,0,0,0,3,0,0,0,0,0,0,3,0,0,0,1
687,Namaqua Warbler,Phragmacia substriata,1,5,LC,Southern Africa,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1
684,Robertss Warbler,Oreophilais robertsi,1,5,LC,Southern Africa,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
682,Red-winged Warbler,Heliolais erythropterus,3,5,LC,Southern Africa,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0
688,Rufous-eared Warbler,Malcorus pectoralis,1,5,LC,Southern Africa,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0
645,Bar-throated Apalis,Apalis thoracica,3,5,LC,Southern Africa,0,2,3,1,1,1,1,1,0,0,0,0,0,0,1
648,Yellow-breasted Apalis,Apalis flavida,3,5,LC,Southern Africa,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0
649,Rudds Apalis,Apalis ruddi,2,5,NT,Southern Africa,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
647,Black-headed Apalis,Apalis melanocephala,3,5,LC,Southern Africa,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
646,Chirinda Apalis,Apalis chirindensis,1,5,LC,Southern Africa,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
657,Green-backed Camaroptera,Camaroptera brachyura,1,5,LC,Southern Africa,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1
0,Grey-backed Camaroptera,Camaroptera brevicaudata,3,5,LC,Southern Africa,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1
658,Barred Wren-Warbler,Calamonastes fasciolatus,2,5,LC,Southern Africa,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0
659,Stierlings Wren-Warbler,Calamonastes stierlingi,3,5,LC,Southern Africa,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1
660,Cinnamon-breasted Warbler,Euryptila subcinnamomea,1,5,LC,Southern Africa,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
493,Monotonous Lark,Mirafra passerina,2,5,LC,Southern Africa,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1
492,Melodious Lark,Mirafra cheniana,1,4,NT,Southern Africa,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1
494,Rufous-naped Lark,Mirafra africana,3,5,LC,Southern Africa,0,0,1,3,3,1,1,0,0,0,0,0,0,0,1
496,Flappet Lark,Mirafra rufocinnamomea,3,5,LC,Southern Africa,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1
495,Cape Clapper Lark,Mirafra apiata,1,5,LC,Southern Africa,0,0,0,1,0,0,3,3,0,0,0,0,0,0,1
495,Eastern Clapper Lark,Mirafra [apiata] fasciolata,2,5,LC,Southern Africa,0,0,0,3,1,0,0,0,1,1,0,0,0,0,1
499,Rudds Lark,Heteromirafra ruddi,1,1,CR,Southern Africa,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
498,Sabota Lark,Calendulauda sabota,3,5,LC,Southern Africa,0,0,1,0,3,0,0,1,1,1,0,0,0,0,1
497,Fawn-coloured Lark,Calendulauda africanoides,3,5,LC,Southern Africa,0,0,1,0,3,0,0,0,0,1,0,0,0,0,1
504,Red Lark,Calendulauda burra,1,3,VU,Southern Africa,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0
502,Karoo Lark,Calendulauda albescens,1,5,LC,Southern Africa,0,0,0,1,0,0,1,3,0,0,0,0,0,0,1
0,Barlows Lark,Calendulauda barlowi,1,5,LC,Southern Africa,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
503,Dune Lark,Calendulauda erythrochlamys,1,5,LC,Southern Africa,0,0,0,dune,0,0,0,0,0,0,0,0,0,0,0
505,Dusky Lark,Pinarocorys nigricans,3,5,LC,Southern Africa,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1
514,Grays Lark,Ammomanopsis grayi,2,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
506,Spike-heeled Lark,Chersomanes albofasciata,2,5,LC,Southern Africa,0,0,0,2,2,0,0,3,1,1,0,0,0,0,1
500,Cape Long-billed Lark,Certhilauda curvirostris,1,5,LC,Southern Africa,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1
500,Agulhas Long-billed Lark,Certhilauda brevirostris,1,4,NT,Southern Africa,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1
500,Eastern Long-billed Lark,Certhilauda semitorquata,1,5,LC,Southern Africa,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0
500,Karoo Long-billed Lark,Certhilauda subcoronata,1,5,LC,Southern Africa,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1
500,Benguela Long-billed Lark,Certhilauda benguelensis,2,5,LC,Southern Africa,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0
501,Short-clawed Lark,Certhilauda chuana,1,4,NT,Southern Africa,0,0,0,0,3,0,0,1,2,0,0,0,0,0,1
517,Black-eared Sparrowlark,Eremopterix australis,1,5,LC,Southern Africa,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
515,Chestnut-backed Sparrowlark,Eremopterix leucotis,3,5,LC,Southern Africa,0,0,1,3,2,0,0,0,0,0,0,0,0,0,1
516,Grey-backed Sparrowlark,Eremopterix verticalis,2,5,LC,Southern Africa,0,0,0,1,1,0,0,3,1,2,0,0,0,0,1
507,Red-capped Lark,Calandrella cinerea,3,5,LC,Southern Africa,0,0,0,3,1,0,0,3,0,1,0,0,0,0,1
511,Starks Lark,Spizocorys starki,2,5,LC,Southern Africa,0,0,0,desert,1,0,0,1,0,3,0,0,0,0,1
508,Pink-billed Lark,Spizocorys conirostris,2,5,LC,Southern Africa,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2
509,Bothas Lark,Spizocorys fringillaris,1,2,EN,Southern Africa,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
510,Sclaters Lark,Spizocorys sclateri,1,4,NT,Southern Africa,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0
512,Large-billed Lark,Galerida magnirostris,1,5,LC,Southern Africa,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1
559,Spotted Creeper,Salpornis spilonotus,3,5,LC,Southern Africa,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
581,Cape Rock-Thrush,Monticola rupestris,1,5,LC,Southern Africa,3,0,0,0,0,0,1,1,3,0,0,0,1,0,1
582,Sentinel Rock-Thrush,Monticola explorator,1,5,LC,Southern Africa,0,0,0,3,0,0,3,1,1,0,0,0,0,0,1
583,Short-toed Rock-Thrush,Monticola brevipes,2,5,LC,Southern Africa,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1
584,Miombo Rock-Thrush,Monticola angolensis,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
579,Orange Ground-Thrush,Zoothera gurneyi,3,5,NT,Southern Africa,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
578,Spotted Ground-Thrush,Zoothera guttata,3,5,EN,Southern Africa,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
580,Groundscraper Thrush,Psophocichla litsipsirupa,3,5,LC,Southern Africa,0,0,3,0,3,0,0,0,0,0,0,0,0,0,2
576,Kurrichane Thrush,Turdus libonyanus,3,5,LC,Southern Africa,0,0,3,0,3,0,0,0,0,0,0,0,0,0,2
577,Olive Thrush,Turdus olivaceus,1,5,LC,Southern Africa,0,3,1,0,0,0,1,0,0,0,0,0,0,0,3
0,Karoo Thrush,Turdus smithi,1,5,LC,Southern Africa,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3
605,White-chested Alethe,Pseudalethe fuelleborni,3,5,NT,Southern Africa,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
696,Pale Flycatcher,Bradornis pallidus,3,5,LC,Southern Africa,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
697,Chat Flycatcher,Bradornis infuscatus,2,5,LC,Southern Africa,0,0,0,0,3,0,0,3,2,2,0,0,0,0,0
695,Marico Flycatcher,Bradornis mariquensis,2,5,LC,Southern Africa,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1
694,Southern Black Flycatcher,Melaenornis pammelaina,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
698,Fiscal Flycatcher,Sigelus silens,1,5,LC,Southern Africa,0,0,1,1,3,1,1,1,0,0,0,0,0,0,2
689,Spotted Flycatcher,Muscicapa striata,3,5,LC,Southern Africa,0,1,2,1,3,1,1,1,0,0,0,0,0,0,2
690,African Dusky Flycatcher,Muscicapa adusta,3,5,LC,Southern Africa,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2
691,Ashy Flycatcher,Muscicapa caerulescens,3,5,LC,Southern Africa,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1
693,Grey Tit-Flycatcher,Myioparus plumbeus,3,5,LC,Southern Africa,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
692,Collared Flycatcher,Ficedula albicollis,3,5,LC,Southern Africa,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0
606,White-starred Robin,Pogonocichla stellata,3,5,LC,Southern Africa,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
607,Swynnertons Robin,Swynnertonia swynnertoni,3,3,VU,Southern Africa,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
608,East Coast Akalat,Sheppardia gunningi,3,3,VU,Southern Africa,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
609,Thrush Nightingale,Luscinia luscinia,3,5,LC,Southern Africa,0,0,3,0,1,0,0,0,0,0,0,0,0,0,3
601,Cape Robin-Chat,Cossypha caffra,3,5,LC,Southern Africa,0,1,3,0,3,3,2,2,0,0,0,0,1,0,3
602,White-throated Robin-Chat,Cossypha humeralis,1,5,LC,Southern Africa,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1
599,White-browed Robin-Chat,Cossypha heuglini,3,5,LC,Southern Africa,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1
600,Red-capped Robin-Chat,Cossypha natalensis,3,5,LC,Southern Africa,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1
598,Chorister Robin-Chat,Cossypha dichroa,1,5,LC,Southern Africa,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
603,Collared Palm-Thrush,Cichladusa arquata,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1
604,Rufous-tailed Palm-Thrush,Cichladusa ruficauda,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
617,Bearded Scrub-Robin,Cercotrichas quadrivirgata,3,5,LC,Southern Africa,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
616,Brown Scrub-Robin,Cercotrichas signata,1,5,LC,Southern Africa,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1
613,White-browed Scrub-Robin,Cercotrichas leucophrys,3,5,LC,Southern Africa,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0
615,Kalahari Scrub-Robin,Cercotrichas paena,2,5,LC,Southern Africa,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
614,Karoo Scrub-Robin,Cercotrichas coryphoeus,1,5,LC,Southern Africa,0,0,0,0,0,1,3,3,0,0,0,0,0,0,1
618,Herero Chat,Namibornis herero,2,5,LC,Southern Africa,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0
916,Common Redstart,Phoenicurus phoenicurus,3,5,LC,Southern Africa,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
597,Whinchat,Saxicola rubetra,3,5,LC,Southern Africa,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
596,African Stonechat,Saxicola torquatus,3,5,LC,Southern Africa,0,0,0,3,0,1,3,1,0,0,2,0,0,0,1
588,Buff-streaked Chat,Oenanthe bifasciata,1,5,LC,Southern Africa,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
586,Mountain Wheatear,Oenanthe monticola,2,5,LC,Southern Africa,0,0,0,0,0,0,1,3,3,1,0,0,0,0,2
585,Northern Wheatear,Oenanthe oenanthe,3,5,LC,Southern Africa,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
907,Pied Wheatear,Oenanthe pleschanka,3,5,LC,Southern Africa,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
587,Capped Wheatear,Oenanthe pileata,3,5,LC,Southern Africa,0,0,0,3,0,0,1,3,0,0,0,0,0,0,3
915,Isabelline Wheatear,Oenanthe isabellina,3,5,LC,Southern Africa,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
591,Sickle-winged Chat,Cercomela sinuata,1,5,LC,Southern Africa,0,0,0,0,0,0,3,3,3,0,0,0,0,0,1
592,Karoo Chat,Cercomela schlegelii,2,5,LC,Southern Africa,0,0,0,0,0,0,0,3,2,3,0,0,0,0,1
590,Tractrac Chat,Cercomela tractrac,2,5,LC,Southern Africa,0,0,0,0,0,0,0,3,1,3,0,0,0,0,1
589,Familiar Chat,Cercomela familiaris,3,5,LC,Southern Africa,1,0,0,1,1,0,0,3,3,1,0,0,0,0,3
595,Anteating Chat,Myrmecocichla formicivora,1,5,LC,Southern Africa,0,0,0,3,3,0,0,3,0,0,0,0,0,0,1
594,Arnots Chat,Myrmecocichla arnoti,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
593,Mocking Cliff-Chat,Thamnolaea cinnamomeiventris,3,5,LC,Southern Africa,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0
610,Boulder Chat,Pinarornis plumosus,2,5,LC,Southern Africa,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0
770,Pale-winged Starling,Onychognathus nabouroup,2,5,LC,Southern Africa,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
769,Red-winged Starling,Onychognathus morio,3,5,LC,Southern Africa,3,2,1,0,0,1,1,1,1,0,0,0,0,0,1
768,Black-bellied Starling,Lamprotornis corruscus,3,5,LC,Southern Africa,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
764,Cape Glossy Starling,Lamprotornis nitens,3,5,LC,Southern Africa,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1
765,Greater Blue-eared Starling,Lamprotornis chalybaeus,3,5,LC,Southern Africa,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1
766,Miombo Blue-eared Starling,Lamprotornis elisabeth,3,5,LC,Southern Africa,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0
767,Sharp-tailed Starling,Lamprotornis acuticaudus,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
762,Burchells Starling,Lamprotornis australis,2,5,LC,Southern Africa,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0
763,Mevess Starling,Lamprotornis mevesii,2,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
761,Violet-backed Starling,Cinnyricinclus leucogaster,3,5,LC,Southern Africa,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
759,Pied Starling,Spreo bicolor,1,5,LC,Southern Africa,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1
760,Wattled Starling,Creatophora cinerea,3,5,LC,Southern Africa,0,0,0,1,3,0,0,1,0,0,0,0,0,0,1
757,Common Starling,Sturnus vulgaris,3,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
758,Common Myna,Acridotheres tristis,3,5,LC,Southern Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
771,Yellow-billed Oxpecker,Buphagus africanus,3,5,LC,Southern Africa,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1
772,Red-billed Oxpecker,Buphagus erythrorhynchus,3,5,LC,Southern Africa,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1
794,Plain-backed Sunbird,Anthreptes reichenowi,3,4,NT,Southern Africa,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
795,Western Violet-backed Sunbird,Anthreptes longuemarei,3,5,LC,Southern Africa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
777,Orange-breasted Sunbird,Anthobaphes violacea,1,5,LC,Southern Africa,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1
790,Olive Sunbird,Cyanomitra olivacea,3,5,LC,Southern Africa,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
789,Grey Sunbird,Cyanomitra veroxii,3,5,LC,Southern Africa,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
792,Amethyst Sunbird,Chalcomitra amethystina,3,5,LC,Southern Africa,0,1,1,0,3,0,0,0,0,0,0,0,0,0,2
791,Scarlet-chested Sunbird,Chalcomitra senegalensis,3,5,LC,Southern Africa,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2
776,Bronzy Sunbird,Nectarinia kilimensis,3,5,LC,Southern Africa,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
775,Malachite Sunbird,Nectarinia famosa,3,5,LC,Southern Africa,0,0,0,2,2,1,3,2,1,0,0,0,0,0,2
793,Collared Sunbird,Hedydipna collaris,3,5,LC,Southern Africa,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
